"","item","itemLabel","coord","lon","lat"
"3586","http://www.wikidata.org/entity/Q830423","Bożków","Point(16.57528 50.51315)",16.57528,50.51315
"3587","http://www.wikidata.org/entity/Q830423","Bożków","Point(16.566666666 50.516666666)",16.566666666667,50.516666666667
"3588","http://www.wikidata.org/entity/Q1425374","Koszanowo","Point(15.7973 53.739)",15.7973,53.739
"3589","http://www.wikidata.org/entity/Q1427699","Wykosowo","Point(17.43861111 54.61305556)",17.43861111,54.61305556
"3590","http://www.wikidata.org/entity/Q1428983","Flisów","Point(17.508333333 54.375555555)",17.508333333333,54.375555555556
"3591","http://www.wikidata.org/entity/Q983991","Wilkowo","Point(21.30617 54.00883)",21.30617,54.00883
"3592","http://www.wikidata.org/entity/Q983991","Wilkowo","Point(21.30527778 54.00888889)",21.30527778,54.00888889
"3593","http://www.wikidata.org/entity/Q655218","Ględowo","Point(17.40417 53.65778)",17.40417,53.65778
"3594","http://www.wikidata.org/entity/Q905487","Szymonowo","Point(19.781111111 53.860833333)",19.781111111111,53.860833333333
"3595","http://www.wikidata.org/entity/Q906122","Szczurkowo","Point(20.9025 54.35333333)",20.9025,54.35333333
"3596","http://www.wikidata.org/entity/Q907985","Cisowo","Point(16.4333 54.4469)",16.4333,54.4469
"3597","http://www.wikidata.org/entity/Q907985","Cisowo","Point(16.43623 54.44818)",16.43623,54.44818
"3598","http://www.wikidata.org/entity/Q893862","Borkowo","Point(16.58861111 54.23055556)",16.58861111,54.23055556
"3599","http://www.wikidata.org/entity/Q893862","Borkowo","Point(16.58916 54.23142)",16.58916,54.23142
"3600","http://www.wikidata.org/entity/Q893864","Borkowo","Point(21.97219 53.36622)",21.97219,53.36622
"3601","http://www.wikidata.org/entity/Q893864","Borkowo","Point(21.96666667 53.36666667)",21.96666667,53.36666667
"3602","http://www.wikidata.org/entity/Q894061","Boronów","Point(18.88333333 50.68333333)",18.88333333,50.68333333
"3603","http://www.wikidata.org/entity/Q640767","Lulkowo","Point(17.7167 52.5667)",17.7167,52.5667
"3604","http://www.wikidata.org/entity/Q640890","Zborów","Point(18.6564 51.8753)",18.6564,51.8753
"3605","http://www.wikidata.org/entity/Q892224","Zdrojki-Piegowo","Point(19.6905 53.0981)",19.6905,53.0981
"3606","http://www.wikidata.org/entity/Q892328","Prynowo","Point(21.7 54.25)",21.7,54.25
"3607","http://www.wikidata.org/entity/Q892335","Chrzanowo","Point(22.3 53.85)",22.3,53.85
"3608","http://www.wikidata.org/entity/Q984787","Kęsowo","Point(17.71305556 53.55861111)",17.71305556,53.55861111
"3609","http://www.wikidata.org/entity/Q984787","Kęsowo","Point(17.7158 53.55872)",17.7158,53.55872
"3610","http://www.wikidata.org/entity/Q550532","Turowo","Point(20.491111111 53.229722222)",20.491111111111,53.229722222222
"3611","http://www.wikidata.org/entity/Q567733","Kolonia Świętochów","Point(20.76666667 51.95)",20.76666667,51.95
"3612","http://www.wikidata.org/entity/Q567810","Podlodów","Point(23.68 50.475833333)",23.68,50.475833333333
"3613","http://www.wikidata.org/entity/Q569936","Elżbietów","Point(18.2167 51.9333)",18.2167,51.9333
"3614","http://www.wikidata.org/entity/Q646283","Kluczkowo","Point(15.863780555 53.746619444)",15.863780555556,53.746619444444
"3615","http://www.wikidata.org/entity/Q646597","Jarnostów","Point(17.55861111 51.47361111)",17.55861111,51.47361111
"3616","http://www.wikidata.org/entity/Q646619","Jackowo","Point(17.82995 54.76534)",17.82995,54.76534
"3617","http://www.wikidata.org/entity/Q643717","Kneblowo","Point(18.901111111 53.394722222)",18.901111111111,53.394722222222
"3618","http://www.wikidata.org/entity/Q644502","Następowo","Point(17.48333333 54.64027778)",17.48333333,54.64027778
"3619","http://www.wikidata.org/entity/Q644547","Suliszów","Point(17.127222222 50.525)",17.127222222222,50.525
"3620","http://www.wikidata.org/entity/Q647116","Milików","Point(15.41398 51.18376)",15.41398,51.18376
"3621","http://www.wikidata.org/entity/Q984901","Obrowo","Point(18.87833333 52.97166667)",18.87833333,52.97166667
"3622","http://www.wikidata.org/entity/Q616413","Oprzężów","Point(19.58333333 51.4)",19.58333333,51.4
"3623","http://www.wikidata.org/entity/Q997342","Stary Ciepielów","Point(21.5979 51.2557)",21.5979,51.2557
"3624","http://www.wikidata.org/entity/Q799842","Bujnowo","Point(22.96666667 52.76666667)",22.96666667,52.76666667
"3625","http://www.wikidata.org/entity/Q800009","Lututów","Point(18.4323 51.3724)",18.43225,51.372361111111
"3626","http://www.wikidata.org/entity/Q749122","Mełchów","Point(19.5833 50.7167)",19.58333333,50.71666667
"3627","http://www.wikidata.org/entity/Q749122","Mełchów","Point(19.5997 50.7196)",19.59974,50.71957
"3628","http://www.wikidata.org/entity/Q747971","Kwiatoniów","Point(17.76575 50.22744)",17.76575,50.22744
"3629","http://www.wikidata.org/entity/Q748073","Uniechów","Point(17.13395 53.59829)",17.13395,53.59829
"3630","http://www.wikidata.org/entity/Q748169","Gorzałów","Point(18.49944444 51.70555556)",18.49944444,51.70555556
"3631","http://www.wikidata.org/entity/Q748545","Wymysłów","Point(20.7506 51.5061)",20.7506,51.5061
"3632","http://www.wikidata.org/entity/Q748666","Konstantynów","Point(20.1175 52.205277777)",20.1175,52.205277777778
"3633","http://www.wikidata.org/entity/Q999362","Stare Czarnowo","Point(14.78083 53.28167)",14.78083,53.28167
"3634","http://www.wikidata.org/entity/Q999362","Stare Czarnowo","Point(14.77906 53.27861)",14.77906,53.27861
"3635","http://www.wikidata.org/entity/Q910312","Duninowo","Point(16.82178 54.53951)",16.82178,54.53951
"3636","http://www.wikidata.org/entity/Q910312","Duninowo","Point(16.819722222 54.539722222)",16.819722222222,54.539722222222
"3637","http://www.wikidata.org/entity/Q642416","Kaniów","Point(20.66277778 50.98722222)",20.66277778,50.98722222
"3638","http://www.wikidata.org/entity/Q642918","Ludwików","Point(20.84277778 51.57277778)",20.84277778,51.57277778
"3639","http://www.wikidata.org/entity/Q919771","Dobrów","Point(19.6 52.3167)",19.6,52.3167
"3640","http://www.wikidata.org/entity/Q737824","Sarbinowo","Point(15.95778 54.24861)",15.95778,54.24861
"3641","http://www.wikidata.org/entity/Q737824","Sarbinowo","Point(15.95867 54.24878)",15.95867,54.24878
"3642","http://www.wikidata.org/entity/Q738982","Ziółkowo","Point(22.7639 53.94)",22.7639,53.94
"3643","http://www.wikidata.org/entity/Q739057","Antoniów","Point(15.508611111 50.891666666)",15.508611111111,50.891666666667
"3644","http://www.wikidata.org/entity/Q747745","Garbowo","Point(15.1625 52.177777777)",15.1625,52.177777777778
"3645","http://www.wikidata.org/entity/Q749523","Puchaczów","Point(22.96667 51.3)",22.96667,51.3
"3646","http://www.wikidata.org/entity/Q1540517","Goworów","Point(16.73115 50.17146)",16.73115,50.17146
"3647","http://www.wikidata.org/entity/Q1540517","Goworów","Point(16.731111111 50.171111111)",16.731111111111,50.171111111111
"3648","http://www.wikidata.org/entity/Q2037179","Kałów","Point(19.0114 51.8411)",19.01138889,51.84111111
"3649","http://www.wikidata.org/entity/Q2037351","Naborowo","Point(20.4643 52.4951)",20.4643,52.4951
"3650","http://www.wikidata.org/entity/Q942482","Głowaczów","Point(21.31667 51.61667)",21.31667,51.61667
"3651","http://www.wikidata.org/entity/Q2037844","Nowy Prażmów","Point(20.96111111 51.9675)",20.96111111,51.9675
"3652","http://www.wikidata.org/entity/Q546546","Gilów","Point(15.5496 52.99789)",15.5496,52.99789
"3653","http://www.wikidata.org/entity/Q546546","Gilów","Point(15.55 52.9833)",15.55,52.9833
"3654","http://www.wikidata.org/entity/Q546556","Broników","Point(19.5333 52.0667)",19.5333,52.0667
"3655","http://www.wikidata.org/entity/Q546864","Zabiełłów","Point(19.325 51.5189)",19.325,51.5189
"3656","http://www.wikidata.org/entity/Q586644","Myśliwczów","Point(19.75333333 50.99388889)",19.75333333,50.99388889
"3657","http://www.wikidata.org/entity/Q762019","Mierzanowo","Point(20.564166666 53.026388888)",20.564166666667,53.026388888889
"3658","http://www.wikidata.org/entity/Q917394","Grabów","Point(18.1283 50.5836)",18.1283,50.5836
"3659","http://www.wikidata.org/entity/Q841790","Jugów","Point(16.511666666 50.634166666)",16.511666666667,50.634166666667
"3660","http://www.wikidata.org/entity/Q841790","Jugów","Point(16.51812 50.62758)",16.51812,50.62758
"3661","http://www.wikidata.org/entity/Q737189","Pawłowo","Point(20.9333 52.6167)",20.9333,52.6167
"3662","http://www.wikidata.org/entity/Q1540961","Grabowo","Point(16.43443 54.29354)",16.43443,54.29354
"3663","http://www.wikidata.org/entity/Q1540961","Grabowo","Point(16.43333333 54.2925)",16.43333333,54.2925
"3664","http://www.wikidata.org/entity/Q598788","Jurandów","Point(21.1833 51.9167)",21.1833,51.9167
"3665","http://www.wikidata.org/entity/Q599212","Protowo","Point(19.4275 53.94138889)",19.4275,53.94138889
"3666","http://www.wikidata.org/entity/Q599349","Józefowo","Point(22.92138889 53.95083333)",22.92138889,53.95083333
"3667","http://www.wikidata.org/entity/Q522310","Krajanów","Point(16.444444444 50.597777777)",16.444444444444,50.597777777778
"3668","http://www.wikidata.org/entity/Q913696","Gorzeszów","Point(16.1125 50.705)",16.1125,50.705
"3669","http://www.wikidata.org/entity/Q913696","Gorzeszów","Point(16.11162 50.70711)",16.11162,50.70711
"3670","http://www.wikidata.org/entity/Q913707","Szczepanów","Point(15.943333333 50.697222222)",15.943333333333,50.697222222222
"3671","http://www.wikidata.org/entity/Q913926","Chwaliszów","Point(16.22555556 50.86527778)",16.22555556,50.86527778
"3672","http://www.wikidata.org/entity/Q913926","Chwaliszów","Point(16.22662 50.86252)",16.22662,50.86252
"3673","http://www.wikidata.org/entity/Q629351","Lgów","Point(17.53533 52.10333)",17.53533,52.10333
"3674","http://www.wikidata.org/entity/Q629351","Lgów","Point(17.53472222 52.10638889)",17.53472222,52.10638889
"3675","http://www.wikidata.org/entity/Q629909","Berkowo","Point(22.12638889 53.87472222)",22.12638889,53.87472222
"3676","http://www.wikidata.org/entity/Q630087","Muchów","Point(16.02133 51.01928)",16.02133,51.01928
"3677","http://www.wikidata.org/entity/Q739393","Gałęzów","Point(17.39582 54.28888)",17.39582,54.28888
"3678","http://www.wikidata.org/entity/Q739393","Gałęzów","Point(17.3963813 54.2880848)",17.3963813,54.2880848
"3679","http://www.wikidata.org/entity/Q739531","Cząstków","Point(21.10929 50.89919)",21.10929,50.89919
"3680","http://www.wikidata.org/entity/Q739531","Cząstków","Point(21.12194444 50.89416667)",21.12194444,50.89416667
"3681","http://www.wikidata.org/entity/Q842133","Ojców","Point(19.82933 50.2079)",19.82933,50.2079
"3682","http://www.wikidata.org/entity/Q842133","Ojców","Point(19.829166666 50.206666666)",19.829166666667,50.206666666667
"3683","http://www.wikidata.org/entity/Q843191","Gierałtów","Point(15.31602 51.20473)",15.31602,51.20473
"3684","http://www.wikidata.org/entity/Q843191","Gierałtów","Point(15.313888888 51.202777777)",15.313888888889,51.202777777778
"3685","http://www.wikidata.org/entity/Q843220","Linkowo","Point(21.264167 54.0975)",21.264167,54.0975
"3686","http://www.wikidata.org/entity/Q1556715","Mochów","Point(17.84083333 50.35722222)",17.84083333,50.35722222
"3687","http://www.wikidata.org/entity/Q1557874","Gwiazdowo","Point(16.74744 54.30833)",16.74744,54.30833
"3688","http://www.wikidata.org/entity/Q1557874","Gwiazdowo","Point(16.74722222 54.3075)",16.74722222,54.3075
"3689","http://www.wikidata.org/entity/Q590233","Wrzosów","Point(21.3011 51.4267)",21.3011,51.4267
"3690","http://www.wikidata.org/entity/Q590274","Wichrów","Point(18.6 50.9333)",18.6,50.9333
"3691","http://www.wikidata.org/entity/Q590968","Helenków","Point(20.26666667 51.9)",20.26666667,51.9
"3692","http://www.wikidata.org/entity/Q1547371","Gronowo","Point(19.89083333 54.42861111)",19.89083333,54.42861111
"3693","http://www.wikidata.org/entity/Q1547371","Gronowo","Point(19.89384 54.42692)",19.89384,54.42692
"3694","http://www.wikidata.org/entity/Q1547667","Grotów","Point(14.94861111 51.6)",14.94861111,51.6
"3695","http://www.wikidata.org/entity/Q1390943","Sierpowo","Point(16.97833333 53.63)",16.97833333,53.63
"3696","http://www.wikidata.org/entity/Q1390943","Sierpowo","Point(16.98119 53.6312)",16.98119,53.6312
"3697","http://www.wikidata.org/entity/Q1393781","Sarbinowo","Point(17.66713 52.85136)",17.66713,52.85136
"3698","http://www.wikidata.org/entity/Q1393781","Sarbinowo","Point(17.66722222 52.85083333)",17.66722222,52.85083333
"3699","http://www.wikidata.org/entity/Q1904227","Biezdrowo","Point(16.31619 52.70333)",16.31619,52.70333
"3700","http://www.wikidata.org/entity/Q1904227","Biezdrowo","Point(16.30611 52.68861)",16.30611,52.68861
"3701","http://www.wikidata.org/entity/Q500836","Młodziejów","Point(22.8833 51.1167)",22.8833,51.1167
"3702","http://www.wikidata.org/entity/Q500956","Borów","Point(22.2 51.1167)",22.2,51.1167
"3703","http://www.wikidata.org/entity/Q587439","Pustkowo","Point(14.96913 54.0682)",14.96913,54.0682
"3704","http://www.wikidata.org/entity/Q739671","Słowików","Point(20.880833333 51.456111111)",20.880833333333,51.456111111111
"3705","http://www.wikidata.org/entity/Q545095","Staszków","Point(17.765833333 51.089722222)",17.765833333333,51.089722222222
"3706","http://www.wikidata.org/entity/Q751159","Sadków","Point(17.3147 51.3048)",17.3147,51.3048
"3707","http://www.wikidata.org/entity/Q751165","Kraśniów","Point(20.7333 50.2667)",20.7333,50.2667
"3708","http://www.wikidata.org/entity/Q751253","Pierkunowo","Point(21.73055556 54.07222222)",21.73055556,54.07222222
"3709","http://www.wikidata.org/entity/Q751253","Pierkunowo","Point(21.73333 54.0747)",21.73333,54.0747
"3710","http://www.wikidata.org/entity/Q2037639","Dłutowo","Point(20.4333 52.5)",20.4333,52.5
"3711","http://www.wikidata.org/entity/Q2037819","Ustanów","Point(21.0667 52.0)",21.0667,52
"3712","http://www.wikidata.org/entity/Q847369","Kwasowo","Point(16.689166666 54.324166666)",16.689166666667,54.324166666667
"3713","http://www.wikidata.org/entity/Q847369","Kwasowo","Point(16.68916 54.32469)",16.68916,54.32469
"3714","http://www.wikidata.org/entity/Q1561426","Marcinków","Point(16.769722222 50.279722222)",16.769722222222,50.279722222222
"3715","http://www.wikidata.org/entity/Q1562407","Głębinów","Point(17.2669 50.46504)",17.2669,50.46504
"3716","http://www.wikidata.org/entity/Q1562407","Głębinów","Point(17.266344444 50.465672222)",17.266344444444,50.465672222222
"3717","http://www.wikidata.org/entity/Q1598770","Jadamowo","Point(20.31666667 53.46833333)",20.31666667,53.46833333
"3718","http://www.wikidata.org/entity/Q1607522","Henryków","Point(17.0103 50.6533)",17.01027,50.65327
"3719","http://www.wikidata.org/entity/Q1607522","Henryków","Point(17.0167 50.6667)",17.01666667,50.66666667
"3720","http://www.wikidata.org/entity/Q1346618","Uzdowo","Point(20.1 53.35)",20.1,53.35
"3721","http://www.wikidata.org/entity/Q1346618","Uzdowo","Point(20.10317 53.34662)",20.10317,53.34662
"3722","http://www.wikidata.org/entity/Q940180","Aleksandrów","Point(18.98333333 52.25)",18.98333333,52.25
"3723","http://www.wikidata.org/entity/Q940327","Józefów","Point(22.40194444 51.32)",22.40194444,51.32
"3724","http://www.wikidata.org/entity/Q614584","Jeleniów","Point(21.11667 50.85)",21.11667,50.85
"3725","http://www.wikidata.org/entity/Q615238","Rębów","Point(20.51638889 50.62944444)",20.51638889,50.62944444
"3726","http://www.wikidata.org/entity/Q617762","Ludwików","Point(21.1803 51.926)",21.1803,51.926
"3727","http://www.wikidata.org/entity/Q542250","Marków","Point(20.61388889 54.13916667)",20.61388889,54.13916667
"3728","http://www.wikidata.org/entity/Q544140","Kochanów","Point(16.149166666 50.694166666)",16.149166666667,50.694166666667
"3729","http://www.wikidata.org/entity/Q544822","Bodzanów","Point(20.028056 52.501111)",20.028056,52.501111
"3730","http://www.wikidata.org/entity/Q544822","Bodzanów","Point(20.02945 52.49992)",20.02945,52.49992
"3731","http://www.wikidata.org/entity/Q544849","Pustkowo","Point(16.03333333 54.06666667)",16.03333333,54.06666667
"3732","http://www.wikidata.org/entity/Q528157","Modzurów","Point(18.13202 50.15592)",18.13202,50.15592
"3733","http://www.wikidata.org/entity/Q540829","Lekowo","Point(20.5504 52.9343)",20.5504,52.9343
"3734","http://www.wikidata.org/entity/Q849886","Gniewoszów","Point(16.604444444 50.201944444)",16.604444444444,50.201944444444
"3735","http://www.wikidata.org/entity/Q847387","Konradów","Point(16.793888888 50.311111111)",16.793888888889,50.311111111111
"3736","http://www.wikidata.org/entity/Q847387","Konradów","Point(16.79398 50.30897)",16.79398,50.30897
"3737","http://www.wikidata.org/entity/Q513811","Celinów","Point(21.6 51.7667)",21.6,51.7667
"3738","http://www.wikidata.org/entity/Q520380","Jaczków","Point(16.0964 50.8075)",16.09638889,50.8075
"3739","http://www.wikidata.org/entity/Q1816457","Lejkowo","Point(16.58678 54.24737)",16.58678,54.24737
"3740","http://www.wikidata.org/entity/Q1816457","Lejkowo","Point(16.58583333 54.2475)",16.58583333,54.2475
"3741","http://www.wikidata.org/entity/Q1369557","Winów","Point(17.9 50.63333333)",17.9,50.63333333
"3742","http://www.wikidata.org/entity/Q763265","Piórkowo","Point(19.81 54.23083333)",19.81,54.23083333
"3743","http://www.wikidata.org/entity/Q763296","Gurowo","Point(17.619444444 52.455555555)",17.619444444444,52.455555555556
"3744","http://www.wikidata.org/entity/Q763519","Janów","Point(19.56777778 52.22277778)",19.56777778,52.22277778
"3745","http://www.wikidata.org/entity/Q1912424","Długojów","Point(20.6053 51.0317)",20.60527778,51.03166667
"3746","http://www.wikidata.org/entity/Q1912424","Długojów","Point(20.6057 51.0338)",20.60572,51.03382
"3747","http://www.wikidata.org/entity/Q1914766","Mazów","Point(16.65194444 54.44138889)",16.65194444,54.44138889
"3748","http://www.wikidata.org/entity/Q773555","Śniadków","Point(21.0055 51.2859)",21.0055,51.2859
"3749","http://www.wikidata.org/entity/Q894316","Borzechowo","Point(18.35097 53.88932)",18.35097,53.88932
"3750","http://www.wikidata.org/entity/Q894316","Borzechowo","Point(18.349166666 53.8875)",18.349166666667,53.8875
"3751","http://www.wikidata.org/entity/Q994712","Antoniów","Point(21.4167 51.2)",21.4167,51.2
"3752","http://www.wikidata.org/entity/Q762970","Cekanów","Point(19.98333333 51.56666667)",19.98333333,51.56666667
"3753","http://www.wikidata.org/entity/Q763082","Folgowo","Point(18.56361111 53.27111111)",18.56361111,53.27111111
"3754","http://www.wikidata.org/entity/Q628153","Aleksandrów","Point(19.98333 51.26667)",19.98333,51.26667
"3755","http://www.wikidata.org/entity/Q628200","Aleksandrów","Point(22.9 50.45)",22.9,50.45
"3756","http://www.wikidata.org/entity/Q373358","Wojnowo","Point(15.785883 52.100773)",15.785883,52.100773
"3757","http://www.wikidata.org/entity/Q644916","Kazimierzów","Point(21.96166667 52.48861111)",21.96166667,52.48861111
"3758","http://www.wikidata.org/entity/Q809635","Baruchowo","Point(19.265 52.4941)",19.26496,52.4941
"3759","http://www.wikidata.org/entity/Q809635","Baruchowo","Point(19.265 52.4941)",19.26496,52.49412
"3760","http://www.wikidata.org/entity/Q809635","Baruchowo","Point(19.265 52.4941)",19.265,52.4941
"3761","http://www.wikidata.org/entity/Q809635","Baruchowo","Point(19.265 52.4941)",19.265,52.49412
"3762","http://www.wikidata.org/entity/Q589419","Jóźwików","Point(20.28685 51.01362)",20.28685,51.01362
"3763","http://www.wikidata.org/entity/Q589502","Małkowo","Point(18.3328877 54.371083)",18.3328877,54.371083
"3764","http://www.wikidata.org/entity/Q642416","Kaniów","Point(20.66391 50.98577)",20.66391,50.98577
"3765","http://www.wikidata.org/entity/Q663366","Brzostowo","Point(22.455 53.31694444)",22.455,53.31694444
"3766","http://www.wikidata.org/entity/Q903461","Brdów","Point(18.7298 52.3539)",18.7298,52.3539
"3767","http://www.wikidata.org/entity/Q903461","Brdów","Point(18.7305683 52.3536414)",18.7305683,52.3536414
"3768","http://www.wikidata.org/entity/Q904862","Radochów","Point(16.833333333 50.35)",16.833333333333,50.35
"3769","http://www.wikidata.org/entity/Q904862","Radochów","Point(16.83228 50.35023)",16.83228,50.35023
"3770","http://www.wikidata.org/entity/Q642678","Stefanów","Point(19.6 50.7667)",19.6,50.7667
"3771","http://www.wikidata.org/entity/Q642763","Stary Wiązów","Point(17.196666666 50.804166666)",17.196666666667,50.804166666667
"3772","http://www.wikidata.org/entity/Q642845","Witoldów","Point(19.2568 52.3581)",19.2568,52.3581
"3773","http://www.wikidata.org/entity/Q642950","Sewerynów","Point(20.05 52.2667)",20.05,52.2667
"3774","http://www.wikidata.org/entity/Q798738","Kuszlów","Point(21.72194444 51.40611111)",21.72194444,51.40611111
"3775","http://www.wikidata.org/entity/Q798762","Pająków","Point(21.8 51.3833)",21.8,51.3833
"3776","http://www.wikidata.org/entity/Q799771","Wyszanów","Point(18.1614 51.3583)",18.1614,51.3583
"3777","http://www.wikidata.org/entity/Q799821","Szczepanów","Point(16.6333 50.9)",16.6333,50.9
"3778","http://www.wikidata.org/entity/Q664933","Jankowo","Point(20.9 53.45)",20.9,53.45
"3779","http://www.wikidata.org/entity/Q646168","Lipowo","Point(19.8342 53.585)",19.8342,53.585
"3780","http://www.wikidata.org/entity/Q646283","Kluczkowo","Point(15.86535 53.74626)",15.86535,53.74626
"3781","http://www.wikidata.org/entity/Q646612","Adolfów","Point(19.35666667 51.93527778)",19.35666667,51.93527778
"3782","http://www.wikidata.org/entity/Q646619","Jackowo","Point(17.83166667 54.76555556)",17.83166667,54.76555556
"3783","http://www.wikidata.org/entity/Q646643","Kolonia Kiełczygłów","Point(19.00666667 51.23861111)",19.00666667,51.23861111
"3784","http://www.wikidata.org/entity/Q2056407","Paszków","Point(16.516666666 50.366666666)",16.516666666667,50.366666666667
"3785","http://www.wikidata.org/entity/Q1540626","Gołaczów","Point(16.31 50.430277777)",16.31,50.430277777778
"3786","http://www.wikidata.org/entity/Q1552444","Grąbkowo","Point(17.44758 54.45097)",17.44758,54.45097
"3787","http://www.wikidata.org/entity/Q1552444","Grąbkowo","Point(17.45805556 54.45055556)",17.45805556,54.45055556
"3788","http://www.wikidata.org/entity/Q616462","Skrzyszów","Point(21.062778 49.992778)",21.062778,49.992778
"3789","http://www.wikidata.org/entity/Q616556","Runowo","Point(17.54527778 54.46805556)",17.54527778,54.46805556
"3790","http://www.wikidata.org/entity/Q855943","Białochowo","Point(18.86088 53.54299)",18.86088,53.54299
"3791","http://www.wikidata.org/entity/Q855943","Białochowo","Point(18.86666667 53.53555556)",18.86666667,53.53555556
"3792","http://www.wikidata.org/entity/Q962079","Goczałkowo","Point(17.6333 52.4667)",17.6333,52.4667
"3793","http://www.wikidata.org/entity/Q962575","Orłowo","Point(18.76888889 53.25972222)",18.76888889,53.25972222
"3794","http://www.wikidata.org/entity/Q617913","Kłyżów","Point(22.16405 50.54826)",22.16405,50.54826
"3795","http://www.wikidata.org/entity/Q617913","Kłyżów","Point(22.1644 50.5475)",22.1644,50.5475
"3796","http://www.wikidata.org/entity/Q622541","Dobrowo","Point(16.116666666 53.983333333)",16.116666666667,53.983333333333
"3797","http://www.wikidata.org/entity/Q622541","Dobrowo","Point(16.11862 53.98919)",16.11862,53.98919
"3798","http://www.wikidata.org/entity/Q627392","Bolimów","Point(20.16666667 52.06666667)",20.16666667,52.06666667
"3799","http://www.wikidata.org/entity/Q528157","Modzurów","Point(18.11667 50.15564)",18.11667,50.15564
"3800","http://www.wikidata.org/entity/Q990060","Sułów","Point(14.735 52.382222222)",14.735,52.382222222222
"3801","http://www.wikidata.org/entity/Q2062766","Rosnowo","Point(16.2925 54.07306)",16.2925,54.07306
"3802","http://www.wikidata.org/entity/Q2062766","Rosnowo","Point(16.29807 54.06547)",16.29807,54.06547
"3803","http://www.wikidata.org/entity/Q2063280","Wawrów","Point(15.2833 52.75)",15.28333,52.75
"3804","http://www.wikidata.org/entity/Q2063280","Wawrów","Point(15.2973 52.7484)",15.29727,52.74843
"3805","http://www.wikidata.org/entity/Q785163","Trelkowo","Point(20.9833 53.65)",20.9833,53.65
"3806","http://www.wikidata.org/entity/Q785269","Kolonia Wolanów","Point(20.961944444 51.386388888)",20.961944444444,51.386388888889
"3807","http://www.wikidata.org/entity/Q785418","Nowe Kaczkowo","Point(21.9614 52.7294)",21.9614,52.7294
"3808","http://www.wikidata.org/entity/Q785500","Zachwiejów","Point(21.55 50.4167)",21.55,50.4167
"3809","http://www.wikidata.org/entity/Q798714","Piątków","Point(21.73333333 51.45)",21.73333333,51.45
"3810","http://www.wikidata.org/entity/Q967362","Jazdrowo","Point(17.35332 53.4165)",17.35332,53.4165
"3811","http://www.wikidata.org/entity/Q967362","Jazdrowo","Point(17.35281 53.41733)",17.35281,53.41733
"3812","http://www.wikidata.org/entity/Q894328","Borów","Point(16.98333333 50.86666667)",16.98333333,50.86666667
"3813","http://www.wikidata.org/entity/Q967698","Wycisłowo","Point(17.1833 51.8333)",17.1833,51.8333
"3814","http://www.wikidata.org/entity/Q967800","Turowo","Point(16.71666667 53.65)",16.71666667,53.65
"3815","http://www.wikidata.org/entity/Q1665472","Służejów","Point(16.9892 50.5814)",16.989166666667,50.581388888889
"3816","http://www.wikidata.org/entity/Q2057026","Brochów","Point(20.26611111 52.32277778)",20.26611111,52.32277778
"3817","http://www.wikidata.org/entity/Q2057026","Brochów","Point(20.26257 52.3195)",20.26257,52.3195
"3818","http://www.wikidata.org/entity/Q544140","Kochanów","Point(16.14801 50.69809)",16.14801,50.69809
"3819","http://www.wikidata.org/entity/Q781507","Chrostowo","Point(22.4 53.35)",22.4,53.35
"3820","http://www.wikidata.org/entity/Q646985","Ruszkowo","Point(17.33295 52.23762)",17.33295,52.23762
"3821","http://www.wikidata.org/entity/Q646985","Ruszkowo","Point(17.33333333 52.23333333)",17.33333333,52.23333333
"3822","http://www.wikidata.org/entity/Q1563883","Wiatrowo","Point(17.30194444 54.5525)",17.30194444,54.5525
"3823","http://www.wikidata.org/entity/Q1567899","Sarnowo","Point(20.27236 53.26682)",20.27236,53.26682
"3824","http://www.wikidata.org/entity/Q1567899","Sarnowo","Point(20.266666666 53.266666666)",20.266666666667,53.266666666667
"3825","http://www.wikidata.org/entity/Q820799","Berkanowo","Point(15.566666666 53.816666666)",15.566666666667,53.816666666667
"3826","http://www.wikidata.org/entity/Q821079","Niedów","Point(14.9940916 51.0419954)",14.9940916,51.0419954
"3827","http://www.wikidata.org/entity/Q822940","Lasów","Point(15.0312 51.2287)",15.03119,51.22871
"3828","http://www.wikidata.org/entity/Q665738","Kuligowo","Point(15.80777778 52.13472222)",15.80777778,52.13472222
"3829","http://www.wikidata.org/entity/Q666257","Franciszków","Point(19.29944444 52.35194444)",19.29944444,52.35194444
"3830","http://www.wikidata.org/entity/Q613905","Rębowo","Point(18.235 52.3336)",18.235,52.3336
"3831","http://www.wikidata.org/entity/Q662711","Baszków","Point(18.64111111 51.66305556)",18.64111111,51.66305556
"3832","http://www.wikidata.org/entity/Q662908","Zielątkowo","Point(16.79946 52.56056)",16.79946,52.56056
"3833","http://www.wikidata.org/entity/Q662908","Zielątkowo","Point(16.797777777 52.560833333)",16.797777777778,52.560833333333
"3834","http://www.wikidata.org/entity/Q1686684","Jeleniów","Point(16.257222222 50.423333333)",16.257222222222,50.423333333333
"3835","http://www.wikidata.org/entity/Q1686684","Jeleniów","Point(16.25916 50.4217)",16.25916,50.4217
"3836","http://www.wikidata.org/entity/Q1686778","Jemiołów","Point(15.2727 52.3552)",15.27271,52.35516
"3837","http://www.wikidata.org/entity/Q1686778","Jemiołów","Point(15.2733 52.3544)",15.273333333333,52.354444444444
"3838","http://www.wikidata.org/entity/Q2243490","Arcugowo","Point(17.7 52.45)",17.7,52.45
